dx_id,dx_name,mx_id,mx_name,associations
188,GASTRIC LYMPHOMA,3722,STOMACH ENDOSCOPY GASTRIC WALL RIGID,"1,883,722"
188,GASTRIC LYMPHOMA,3725,STOMACH ENDOSCOPY MASS,"1,883,725"
188,GASTRIC LYMPHOMA,3728,STOMACH ENDOSCOPY RUGAE ENLARGED,"1,883,728"
188,GASTRIC LYMPHOMA,3729,STOMACH ENDOSCOPY RUGAE ENLARGED AFTER AIR INSUFFLATION,"1,883,729"
188,GASTRIC LYMPHOMA,3731,STOMACH ENDOSCOPY ULCER CRATER <S>,"1,883,731"
188,GASTRIC LYMPHOMA,3732,STOMACH SUCCUSSION SPLASH,"1,883,732"
188,GASTRIC LYMPHOMA,3733,STOMACH VISIBLE PERISTALSIS,"1,883,733"
188,GASTRIC LYMPHOMA,3748,SYNOVIUM BIOPSY CHRONIC INFLAMMATION,"1,883,748"
188,GASTRIC LYMPHOMA,3762,TACHYCARDIA,"1,883,762"
188,GASTRIC LYMPHOMA,3763,TACHYPNEA,"1,883,763"
188,GASTRIC LYMPHOMA,3865,TRANSAMINASE <S> SERUM INCREASED,"1,883,865"
188,GASTRIC LYMPHOMA,3902,TRIGLYCERIDE <S> SERUM INCREASED,"1,883,902"
188,GASTRIC LYMPHOMA,3903,TROUSSEAU SIGN PRESENT,"1,883,903"
188,GASTRIC LYMPHOMA,3915,ULCER PEPTIC FAMILY HX,"1,883,915"
188,GASTRIC LYMPHOMA,3916,ULCER PEPTIC HX,"1,883,916"
188,GASTRIC LYMPHOMA,3918,UMBILICUS NODULE <S>,"1,883,918"
188,GASTRIC LYMPHOMA,3920,UREA NITROGEN SERUM 30 TO 59,"1,883,920"
188,GASTRIC LYMPHOMA,3954,URINE DARK HX,"1,883,954"
188,GASTRIC LYMPHOMA,3982,URINE SEDIMENT RBC,"1,883,982"
188,GASTRIC LYMPHOMA,3995,UROBILINOGEN URINE ABSENT,"1,883,995"
188,GASTRIC LYMPHOMA,3996,UROBILINOGEN URINE INCREASED,"1,883,996"
188,GASTRIC LYMPHOMA,4019,VOMITING COFFEE GROUND,"1,884,019"
188,GASTRIC LYMPHOMA,4022,VOMITING RECENT,"1,884,022"
188,GASTRIC LYMPHOMA,4023,VOMITING RECURRENT SELF INDUCED,"1,884,023"
188,GASTRIC LYMPHOMA,4025,WBC 14000 TO 30000,"1,884,025"
188,GASTRIC LYMPHOMA,4026,WBC 4000 TO 13900 PERCENT NEUTROPHIL <S> INCREASED,"1,884,026"
188,GASTRIC LYMPHOMA,4033,WBC EOSINOPHIL <S> GTR THAN 400,"1,884,033"
188,GASTRIC LYMPHOMA,4035,WBC GTR THAN 30000,"1,884,035"
188,GASTRIC LYMPHOMA,4061,WEIGHT LOSS GTR THAN 10 PERCENT,"1,884,061"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,5,ABDOMEN BRUIT PRESENT,"189,5"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,6,ABDOMEN BRUIT SYSTOLIC EPIGASTRIUM,"189,6"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,18,ABDOMEN COMPUTERIZED TOMOGRAPHY ADRENAL MASS <ES> BILATERAL,"189,18"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,19,ABDOMEN COMPUTERIZED TOMOGRAPHY ADRENAL MASS UNILATERAL,"189,19"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,32,ABDOMEN DISTENTION,"189,32"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,41,ABDOMEN GUARDING INVOLUNTARY LOCALIZED,"189,41"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,43,ABDOMEN MASS <ES> PRESENT <NON HEPATOSPLENIC>,"189,43"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,44,ABDOMEN MASS EPIGASTRIUM,"189,44"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,49,ABDOMEN MASS LEFT UPPER QUADRANT <NON SPLENIC>,"189,49"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,53,ABDOMEN MASS RIGHT LOWER QUADRANT,"189,53"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,54,ABDOMEN MASS RIGHT UPPER QUADRANT <NON HEPATIC>,"189,54"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,55,ABDOMEN PAIN ACUTE,"189,55"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,56,ABDOMEN PAIN CHRONIC,"189,56"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,57,ABDOMEN PAIN COLICKY,"189,57"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,58,ABDOMEN PAIN EPIGASTRIUM,"189,58"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,59,ABDOMEN PAIN EPIGASTRIUM RECURRENT ATTACK <S> HX,"189,59"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,60,ABDOMEN PAIN EPIGASTRIUM RELIEVED BY ANTACID,"189,60"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,61,ABDOMEN PAIN EPIGASTRIUM RELIEVED BY FOOD,"189,61"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,62,ABDOMEN PAIN EPIGASTRIUM SEASONAL HX,"189,62"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,63,ABDOMEN PAIN EPIGASTRIUM UNRELIEVED BY ANTACID,"189,63"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,64,ABDOMEN PAIN EXACERBATION WITH ALCOHOL,"189,64"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,65,ABDOMEN PAIN EXACERBATION WITH BREATHING,"189,65"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,66,ABDOMEN PAIN EXACERBATION WITH COUGH,"189,66"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,68,ABDOMEN PAIN EXACERBATION WITH FOOD,"189,68"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,69,ABDOMEN PAIN EXACERBATION WITH MOTION,"189,69"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,72,ABDOMEN PAIN HYPOGASTRIUM,"189,72"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,73,ABDOMEN PAIN LEFT LOWER QUADRANT,"189,73"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,74,ABDOMEN PAIN LEFT UPPER QUADRANT,"189,74"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,75,ABDOMEN PAIN NON COLICKY,"189,75"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,76,ABDOMEN PAIN ONSET GTR THAN 1 HOUR POSTPRANDIAL,"189,76"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,77,ABDOMEN PAIN PERIUMBILICAL,"189,77"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,78,ABDOMEN PAIN PRESENT,"189,78"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,79,ABDOMEN PAIN RADIATING TO BACK,"189,79"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,82,ABDOMEN PAIN RADIATING TO SCAPULAR AREA,"189,82"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,85,ABDOMEN PAIN RELIEVED BY FASTING,"189,85"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,86,ABDOMEN PAIN RELIEVED BY SQUATTING,"189,86"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,87,ABDOMEN PAIN RELIEVED BY VOMITING,"189,87"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,88,ABDOMEN PAIN RIGHT LOWER QUADRANT,"189,88"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,89,ABDOMEN PAIN RIGHT UPPER QUADRANT,"189,89"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,92,ABDOMEN PAIN SEVERE,"189,92"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,96,ABDOMEN RESPIRATORY MOVEMENT DECREASED,"189,96"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,100,ABDOMEN SURGERY RECENT HX,"189,100"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,102,ABDOMEN TENDERNESS EPIGASTRIUM <NON HEPATIC>,"189,102"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,103,ABDOMEN TENDERNESS GENERALIZED,"189,103"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,104,ABDOMEN TENDERNESS HYPOGASTRIUM,"189,104"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,105,ABDOMEN TENDERNESS LEFT LOWER QUADRANT,"189,105"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,106,ABDOMEN TENDERNESS LEFT UPPER QUADRANT,"189,106"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,107,ABDOMEN TENDERNESS PERIUMBILICAL,"189,107"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,108,ABDOMEN TENDERNESS PRESENT,"189,108"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,110,ABDOMEN TENDERNESS REBOUND LOCALIZED,"189,110"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,111,ABDOMEN TENDERNESS RIGHT LOWER QUADRANT,"189,111"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,112,ABDOMEN TENDERNESS RIGHT UPPER QUADRANT <NON HEPATIC>,"189,112"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,114,ABDOMEN TRAUMA RECENT HX,"189,114"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,116,ABDOMEN TYMPANITES,"189,116"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,118,ABDOMEN ULTRASONOGRAPHY COMMON BILE DUCT AND INTRAHEPATIC DUCT <S> DILATED,"189,118"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,119,ABDOMEN ULTRASONOGRAPHY GALLBLADDER CONTAINING STONE <S>,"189,119"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,120,ABDOMEN ULTRASONOGRAPHY GALLBLADDER ENLARGED,"189,120"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,143,ABDOMEN XRAY CALCIFICATION PANCREAS,"189,143"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,152,ABDOMEN XRAY DIFFUSE MOTTLING,"189,152"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,155,ABDOMEN XRAY GALLBLADDER CONTAINING STONE <S>,"189,155"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,164,ABDOMEN XRAY PNEUMATOSIS CYSTOIDES INTESTINALIS,"189,164"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,167,ABDOMEN XRAY SMALL INTESTINE SENTINEL LOOP,"189,167"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,183,ACTIVATED PARTIAL THROMBOPLASTIN TIME INCREASED,"189,183"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,188,AFFECT APPREHENSIVE,"189,188"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,190,AFFECT DEPRESSED,"189,190"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,198,AGE 16 TO 25,"189,198"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,199,AGE 26 TO 55,"189,199"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,200,AGE GTR THAN 55,"189,200"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,205,ALBUMIN SERUM LESS THAN 3 GRAM <S> PER DL,"189,205"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,207,ALCOHOL INGESTION HEAVY RECENT HX,"189,207"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,208,ALCOHOLISM CHRONIC HX,"189,208"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,216,ALKALINE PHOSPHATASE SERUM GTR THAN 2 TIMES NORMAL,"189,216"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,217,ALKALINE PHOSPHATASE SERUM INCREASED NOT OVER 2 TIMES NORMAL,"189,217"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,235,AMYLASE SERUM GTR THAN 2 TIMES NORMAL,"189,235"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,236,AMYLASE SERUM INCREASED AFTER SECRETIN,"189,236"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,237,AMYLASE URINE INCREASED,"189,237"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,248,ANOREXIA,"189,248"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,4498,ANTIBODY ANISAKIS POSITIVE BY MONOCLONAL ANTIBODY,"1,894,498"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,391,ASPIRIN ADMINISTRATION IN LARGE AMOUNT RECENT HX,"189,391"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,423,BICARBONATE SERUM GTR THAN 30,"189,423"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,428,BILIRUBIN SERUM CONJUGATED INCREASED,"189,428"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,430,BILIRUBIN URINE PRESENT,"189,430"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,494,BONE <S> RADIOISOTOPE SCAN INCREASED UPTAKE LOCALIZED,"189,494"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,519,BONE MARROW BIOPSY FAT NECROSIS,"189,519"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,574,BONE XRAY LONG BONE <S> CORTICAL EROSION <S>,"189,574"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,576,BONE XRAY OSTEOLYTIC LESION <S>,"189,576"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,587,BOWEL SOUND <S> DECREASED,"189,587"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,658,BREATH SOUND <S> DECREASED LOCALIZED,"189,658"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,741,CALCIUM SERUM DECREASED,"189,741"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,742,CALCIUM SERUM INCREASED,"189,742"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,786,CELIAC ANGIOGRAPHY PANCREAS ARTERY <IES> IRREGULAR NARROWING,"189,786"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,790,CELIAC ANGIOGRAPHY SPLENIC VEIN OCCLUSION,"189,790"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,824,CHEST PAIN LATERAL EXACERBATION WITH BREATHING,"189,824"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,825,CHEST PAIN LATERAL SHARP,"189,825"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,849,CHEST PERCUSSION DIAPHRAGM ELEVATED UNILATERAL,"189,849"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,852,CHEST PERCUSSION DIAPHRAGM MOVEMENT DECREASED UNILATERAL,"189,852"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,853,CHEST PERCUSSION DULL LOCALIZED,"189,853"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,871,CHEST XRAY DIAPHRAGM ELEVATED UNILATERAL,"189,871"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,875,CHEST XRAY ESOPHAGUS AIR FLUID LEVEL <S>,"189,875"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,893,CHEST XRAY LUNG FIELD <S> ABNORMAL,"189,893"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,902,CHEST XRAY PLATE LIKE DENSITY <IES>,"189,902"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,905,CHEST XRAY PLEURAL EFFUSION <S> SMALL,"189,905"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,930,CHLORIDE SERUM DECREASED,"189,930"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,933,CHOLANGIOGRAPHY COMMON DUCT AND INTRAHEPATIC DUCT <S> DILATED,"189,933"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,935,CHOLANGIOGRAPHY COMMON DUCT IRREGULAR NARROWING DISTAL,"189,935"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,937,CHOLANGIOGRAPHY COMMON DUCT ROUND FILLING DEFECT <S>,"189,937"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,950,CHOLECYSTECTOMY HX,"189,950"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,952,CHOLESTEROL SERUM DECREASED,"189,952"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,953,CHOLESTEROL SERUM INCREASED,"189,953"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,956,CHVOSTEK SIGN POSITIVE,"189,956"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,957,CIGARETTE SMOKING HX,"189,957"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,980,COLON BARIUM ENEMA FILLING DEFECT ILEOCECAL VALVE AREA,"189,980"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,982,COLON BARIUM ENEMA FILLING DEFECT RIGHT COLON <NON ILEOCECAL>,"189,982"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,985,COLON BARIUM ENEMA INTERNAL MARGIN <S> IRREGULAR,"189,985"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,989,COLON BARIUM ENEMA MULTIPLE NODULAR FILLING DEFECT <S>,"189,989"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,998,COLON BARIUM ENEMA THUMBPRINTING,"189,998"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1001,COLON BARIUM ENEMA WALL THICKENED,"1,891,001"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1005,COLONOSCOPY BIOPSY GRANULOMA <S> NON CASEATING,"1,891,005"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1012,COLONOSCOPY MULTIPLE NODULAR FILLING DEFECT <S>,"1,891,012"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1021,CONJUNCTIVA AND/OR MOUTH PALLOR,"1,891,021"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1029,CONSTIPATION,"1,891,029"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1032,CONTRACEPTIVE ORAL ADMINISTRATION PRIOR TO CURRENT ILLNESS HX,"1,891,032"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1046,CORTICOSTEROID ADMINISTRATION PRIOR TO CURRENT ILLNESS HX,"1,891,046"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1050,COUGH,"1,891,050"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1120,CYTOTOXIC DRUG ADMINISTRATION PRIOR TO CURRENT ILLNESS HX,"1,891,120"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1127,DEHYDRATION,"1,891,127"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1144,DEPRESSION HX,"1,891,144"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1150,DIARRHEA ACUTE,"1,891,150"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1152,DIARRHEA CHRONIC,"1,891,152"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1154,DIARRHEA INTERMITTENT,"1,891,154"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,4494,DIET RAW FISH INGESTION RECENT HX,"1,894,494"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1172,DUODENAL BULB BARIUM MEAL DEFORMITY,"1,891,172"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1173,DUODENAL BULB BARIUM MEAL ULCER CRATER <S>,"1,891,173"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1177,DUODENUM BARIUM MEAL DISTAL ULCER CRATER <S>,"1,891,177"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1180,DUODENUM BARIUM MEAL LOOP ENLARGED,"1,891,180"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1181,DUODENUM BARIUM MEAL MUCOSAL FOLDS THICK FLAT IRREGULAR,"1,891,181"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1185,DUODENUM ENDOSCOPY ULCER CRATER <S>,"1,891,185"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1190,DYSPHAGIA LIQUID <S>,"1,891,190"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1192,DYSPHAGIA SOLID <S>,"1,891,192"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1196,DYSPNEA AT REST,"1,891,196"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1254,EKG SINUS TACHYCARDIA,"1,891,254"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1257,EKG ST SEGMENT DEPRESSION WITHOUT RECIPROCAL ELEVATION,"1,891,257"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1264,EKG T WAVE <S> INVERTED,"1,891,264"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1268,EKG VENTRICULAR PREMATURE CONTRACTION <S>,"1,891,268"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1280,EMACIATION,"1,891,280"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1300,ESOPHAGOSCOPY BIOPSY GRANULOMA <S> NON CASEATING,"1,891,300"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1307,ESOPHAGOSCOPY DISTAL NARROWING,"1,891,307"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1311,ESOPHAGOSCOPY INTRINSIC FILLING DEFECT,"1,891,311"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1317,ESOPHAGOSCOPY STRICTURE,"1,891,317"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1326,ESOPHAGUS BARIUM MEAL DILATATION,"1,891,326"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1329,ESOPHAGUS BARIUM MEAL DISTAL NARROWING,"1,891,329"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1333,ESOPHAGUS BARIUM MEAL INTRINSIC FILLING DEFECT,"1,891,333"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1336,ESOPHAGUS BARIUM MEAL PERISTALSIS DECREASED,"1,891,336"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1338,ESOPHAGUS BARIUM MEAL STRICTURE,"1,891,338"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1341,ESOPHAGUS BARIUM SWALLOW ABNORMAL,"1,891,341"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1351,ESTROGEN ADMINISTRATION PRIOR TO CURRENT ILLNESS HX,"1,891,351"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1353,ETHNIC BACKGROUND AMERICAN INDIAN,"1,891,353"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1372,EXTREMITY <IES> DRAINING SINUS <ES>,"1,891,372"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1481,FACTOR VII PROCONVERTIN DECREASED,"1,891,481"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1495,FECES BLACK TARRY,"1,891,495"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1512,FECES GUAIAC TEST POSITIVE,"1,891,512"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1516,FECES LIGHT COLORED,"1,891,516"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1518,FECES MEAT FIBER <S> INCREASED,"1,891,518"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1531,FEVER,"1,891,531"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1534,FEVER INTERMITTENT,"1,891,534"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1540,FINGER <S> CLUBBED,"1,891,540"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1577,GALLBLADDER ORAL CHOLECYSTOGRAPHY NON VISUALIZED,"1,891,577"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1580,GALLBLADDER PALPABLE,"1,891,580"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1581,GASTRECTOMY HX,"1,891,581"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1594,GLUCOSE PLASMA FASTING 130 TO 300,"1,891,594"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1595,GLUCOSE PLASMA FASTING LESS THAN 45,"1,891,595"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1603,GLYCOSURIA,"1,891,603"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1887,HEMATEMESIS AFTER FORCEFUL VOMITING,"1,891,887"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1888,HEMATEMESIS GROSS,"1,891,888"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1889,HEMATEMESIS HX,"1,891,889"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1890,HEMATOCRIT BLOOD GTR THAN 50,"1,891,890"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1891,HEMATOCRIT BLOOD LESS THAN 35,"1,891,891"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1892,HEMATOCRIT BLOOD RAPID DECREASE,"1,891,892"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1896,HEMOGLOBIN BLOOD GTR THAN 17,"1,891,896"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1897,HEMOGLOBIN BLOOD LESS THAN 12,"1,891,897"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1904,HEMORRHAGE GASTROINTESTINAL ACUTE RECENT HX,"1,891,904"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1910,HEPATOMEGALY PRESENT,"1,891,910"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1914,HICCUPS,"1,891,914"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1915,HIP <S> PAIN,"1,891,915"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1916,HIP <S> XRAY FEMORAL HEAD ASEPTIC NECROSIS,"1,891,916"
189,GASTRITIS GIANT HYPERTROPHIC <MENETRIERS>,1960,IMMUNOELECTROPHORESIS SERUM IGE INCREASED,"1,891,960"
